start_zone_id,start_zone_name,end_zone_id,end_zone_name,time_bucket,duration
80,East Williamsburg,226,Sunnyside,8:00 AM–11:00 AM,23
80,East Williamsburg,226,Sunnyside,11:00 AM–4:00 PM,31
80,East Williamsburg,226,Sunnyside,7:00 PM–10:00 PM,15
80,East Williamsburg,226,Sunnyside,4:00 PM–7:00 PM,22
87,Financial District North,226,Sunnyside,7:00 PM–10:00 PM,42
87,Financial District North,226,Sunnyside,11:00 AM–4:00 PM,48
88,Financial District South,226,Sunnyside,11:00 AM–4:00 PM,38
88,Financial District South,226,Sunnyside,4:00 PM–7:00 PM,50
90,Flatiron,226,Sunnyside,10:00 PM–8:00 AM,55
90,Flatiron,226,Sunnyside,11:00 AM–4:00 PM,43
90,Flatiron,226,Sunnyside,7:00 PM–10:00 PM,31
97,Fort Greene,226,Sunnyside,10:00 PM–8:00 AM,33
97,Fort Greene,226,Sunnyside,8:00 AM–11:00 AM,33
97,Fort Greene,226,Sunnyside,11:00 AM–4:00 PM,30
100,Garment District,226,Sunnyside,4:00 PM–7:00 PM,40
100,Garment District,226,Sunnyside,11:00 AM–4:00 PM,42
100,Garment District,226,Sunnyside,7:00 PM–10:00 PM,28
100,Garment District,226,Sunnyside,8:00 AM–11:00 AM,32
107,Gramercy,226,Sunnyside,4:00 PM–7:00 PM,68
107,Gramercy,226,Sunnyside,7:00 PM–10:00 PM,35
112,Greenpoint,226,Sunnyside,7:00 PM–10:00 PM,24
112,Greenpoint,226,Sunnyside,4:00 PM–7:00 PM,29
112,Greenpoint,226,Sunnyside,8:00 AM–11:00 AM,14
112,Greenpoint,226,Sunnyside,10:00 PM–8:00 AM,14
112,Greenpoint,226,Sunnyside,11:00 AM–4:00 PM,22
113,Greenwich Village North,226,Sunnyside,4:00 PM–7:00 PM,42
113,Greenwich Village North,226,Sunnyside,10:00 PM–8:00 AM,36
113,Greenwich Village North,226,Sunnyside,11:00 AM–4:00 PM,42
114,Greenwich Village South,226,Sunnyside,10:00 PM–8:00 AM,49
114,Greenwich Village South,226,Sunnyside,7:00 PM–10:00 PM,38
114,Greenwich Village South,226,Sunnyside,4:00 PM–7:00 PM,148
137,Kips Bay,226,Sunnyside,11:00 AM–4:00 PM,29
140,Lenox Hill East,226,Sunnyside,11:00 AM–4:00 PM,21
140,Lenox Hill East,226,Sunnyside,8:00 AM–11:00 AM,19
140,Lenox Hill East,226,Sunnyside,10:00 PM–8:00 AM,21
140,Lenox Hill East,226,Sunnyside,4:00 PM–7:00 PM,22
140,Lenox Hill East,226,Sunnyside,7:00 PM–10:00 PM,19
141,Lenox Hill West,226,Sunnyside,7:00 PM–10:00 PM,20
141,Lenox Hill West,226,Sunnyside,4:00 PM–7:00 PM,18
141,Lenox Hill West,226,Sunnyside,8:00 AM–11:00 AM,18
141,Lenox Hill West,226,Sunnyside,11:00 AM–4:00 PM,20
141,Lenox Hill West,226,Sunnyside,10:00 PM–8:00 AM,21
142,Lincoln Square East,226,Sunnyside,7:00 PM–10:00 PM,27
142,Lincoln Square East,226,Sunnyside,11:00 AM–4:00 PM,62
142,Lincoln Square East,226,Sunnyside,4:00 PM–7:00 PM,38
143,Lincoln Square West,226,Sunnyside,10:00 PM–8:00 AM,27
143,Lincoln Square West,226,Sunnyside,4:00 PM–7:00 PM,33
143,Lincoln Square West,226,Sunnyside,8:00 AM–11:00 AM,28
144,Little Italy/NoLiTa,226,Sunnyside,4:00 PM–7:00 PM,46
144,Little Italy/NoLiTa,226,Sunnyside,7:00 PM–10:00 PM,41
145,Long Island City/Hunters Point,226,Sunnyside,4:00 PM–7:00 PM,10
145,Long Island City/Hunters Point,226,Sunnyside,11:00 AM–4:00 PM,9
145,Long Island City/Hunters Point,226,Sunnyside,10:00 PM–8:00 AM,5
145,Long Island City/Hunters Point,226,Sunnyside,8:00 AM–11:00 AM,7
145,Long Island City/Hunters Point,226,Sunnyside,7:00 PM–10:00 PM,14
146,Long Island City/Queens Plaza,226,Sunnyside,4:00 PM–7:00 PM,22
146,Long Island City/Queens Plaza,226,Sunnyside,8:00 AM–11:00 AM,10
146,Long Island City/Queens Plaza,226,Sunnyside,7:00 PM–10:00 PM,11
146,Long Island City/Queens Plaza,226,Sunnyside,11:00 AM–4:00 PM,13
146,Long Island City/Queens Plaza,226,Sunnyside,10:00 PM–8:00 AM,14
148,Lower East Side,226,Sunnyside,8:00 AM–11:00 AM,37
148,Lower East Side,226,Sunnyside,4:00 PM–7:00 PM,32
148,Lower East Side,226,Sunnyside,11:00 AM–4:00 PM,37
148,Lower East Side,226,Sunnyside,7:00 PM–10:00 PM,41
161,Midtown Center,226,Sunnyside,8:00 AM–11:00 AM,28
161,Midtown Center,226,Sunnyside,11:00 AM–4:00 PM,23
161,Midtown Center,226,Sunnyside,4:00 PM–7:00 PM,28
162,Midtown East,226,Sunnyside,10:00 PM–8:00 AM,19
162,Midtown East,226,Sunnyside,11:00 AM–4:00 PM,24
162,Midtown East,226,Sunnyside,8:00 AM–11:00 AM,14
162,Midtown East,226,Sunnyside,7:00 PM–10:00 PM,17
162,Midtown East,226,Sunnyside,4:00 PM–7:00 PM,28
163,Midtown North,226,Sunnyside,4:00 PM–7:00 PM,25
163,Midtown North,226,Sunnyside,8:00 AM–11:00 AM,27
164,Midtown South,226,Sunnyside,8:00 AM–11:00 AM,42
164,Midtown South,226,Sunnyside,4:00 PM–7:00 PM,33
164,Midtown South,226,Sunnyside,11:00 AM–4:00 PM,32
170,Murray Hill,226,Sunnyside,8:00 AM–11:00 AM,23
170,Murray Hill,226,Sunnyside,10:00 PM–8:00 AM,28
170,Murray Hill,226,Sunnyside,11:00 AM–4:00 PM,30
170,Murray Hill,226,Sunnyside,4:00 PM–7:00 PM,33
170,Murray Hill,226,Sunnyside,7:00 PM–10:00 PM,32
179,Old Astoria,226,Sunnyside,4:00 PM–7:00 PM,19
179,Old Astoria,226,Sunnyside,11:00 AM–4:00 PM,21
179,Old Astoria,226,Sunnyside,8:00 AM–11:00 AM,20
179,Old Astoria,226,Sunnyside,7:00 PM–10:00 PM,16
179,Old Astoria,226,Sunnyside,10:00 PM–8:00 AM,27
181,Park Slope,226,Sunnyside,4:00 PM–7:00 PM,52
186,Penn Station/Madison Sq West,226,Sunnyside,8:00 AM–11:00 AM,34
186,Penn Station/Madison Sq West,226,Sunnyside,10:00 PM–8:00 AM,38
186,Penn Station/Madison Sq West,226,Sunnyside,11:00 AM–4:00 PM,40
186,Penn Station/Madison Sq West,226,Sunnyside,4:00 PM–7:00 PM,33
188,Prospect-Lefferts Gardens,226,Sunnyside,11:00 AM–4:00 PM,44
189,Prospect Heights,226,Sunnyside,11:00 AM–4:00 PM,28
193,Queensbridge/Ravenswood,226,Sunnyside,4:00 PM–7:00 PM,13
193,Queensbridge/Ravenswood,226,Sunnyside,7:00 PM–10:00 PM,10
193,Queensbridge/Ravenswood,226,Sunnyside,10:00 PM–8:00 AM,21
193,Queensbridge/Ravenswood,226,Sunnyside,11:00 AM–4:00 PM,16
193,Queensbridge/Ravenswood,226,Sunnyside,8:00 AM–11:00 AM,18
211,SoHo,226,Sunnyside,10:00 PM–8:00 AM,46
211,SoHo,226,Sunnyside,4:00 PM–7:00 PM,82
211,SoHo,226,Sunnyside,7:00 PM–10:00 PM,60
211,SoHo,226,Sunnyside,11:00 AM–4:00 PM,54
217,South Williamsburg,226,Sunnyside,11:00 AM–4:00 PM,32
223,Steinway,226,Sunnyside,11:00 AM–4:00 PM,58
223,Steinway,226,Sunnyside,4:00 PM–7:00 PM,29
223,Steinway,226,Sunnyside,10:00 PM–8:00 AM,26
223,Steinway,226,Sunnyside,8:00 AM–11:00 AM,25
223,Steinway,226,Sunnyside,7:00 PM–10:00 PM,29
224,Stuy Town/Peter Cooper Village,226,Sunnyside,4:00 PM–7:00 PM,29
224,Stuy Town/Peter Cooper Village,226,Sunnyside,8:00 AM–11:00 AM,25
224,Stuy Town/Peter Cooper Village,226,Sunnyside,11:00 AM–4:00 PM,34
225,Stuyvesant Heights,226,Sunnyside,10:00 PM–8:00 AM,41
225,Stuyvesant Heights,226,Sunnyside,11:00 AM–4:00 PM,37
225,Stuyvesant Heights,226,Sunnyside,8:00 AM–11:00 AM,35
226,Sunnyside,226,Sunnyside,10:00 PM–8:00 AM,22
226,Sunnyside,226,Sunnyside,7:00 PM–10:00 PM,11
226,Sunnyside,226,Sunnyside,11:00 AM–4:00 PM,19
226,Sunnyside,226,Sunnyside,8:00 AM–11:00 AM,21
226,Sunnyside,226,Sunnyside,4:00 PM–7:00 PM,14
229,Sutton Place/Turtle Bay North,226,Sunnyside,7:00 PM–10:00 PM,19
229,Sutton Place/Turtle Bay North,226,Sunnyside,4:00 PM–7:00 PM,21
229,Sutton Place/Turtle Bay North,226,Sunnyside,10:00 PM–8:00 AM,21
229,Sutton Place/Turtle Bay North,226,Sunnyside,11:00 AM–4:00 PM,17
229,Sutton Place/Turtle Bay North,226,Sunnyside,8:00 AM–11:00 AM,22
230,Times Sq/Theatre District,226,Sunnyside,8:00 AM–11:00 AM,30
231,TriBeCa/Civic Center,226,Sunnyside,4:00 PM–7:00 PM,51
232,Two Bridges/Seward Park,226,Sunnyside,8:00 AM–11:00 AM,37
232,Two Bridges/Seward Park,226,Sunnyside,4:00 PM–7:00 PM,42
232,Two Bridges/Seward Park,226,Sunnyside,11:00 AM–4:00 PM,45
233,UN/Turtle Bay South,226,Sunnyside,10:00 PM–8:00 AM,22
233,UN/Turtle Bay South,226,Sunnyside,4:00 PM–7:00 PM,26
233,UN/Turtle Bay South,226,Sunnyside,7:00 PM–10:00 PM,21
233,UN/Turtle Bay South,226,Sunnyside,11:00 AM–4:00 PM,25
233,UN/Turtle Bay South,226,Sunnyside,8:00 AM–11:00 AM,19
234,Union Sq,226,Sunnyside,4:00 PM–7:00 PM,43
234,Union Sq,226,Sunnyside,8:00 AM–11:00 AM,28
236,Upper East Side North,226,Sunnyside,4:00 PM–7:00 PM,26
237,Upper East Side South,226,Sunnyside,10:00 PM–8:00 AM,20
237,Upper East Side South,226,Sunnyside,4:00 PM–7:00 PM,25
237,Upper East Side South,226,Sunnyside,11:00 AM–4:00 PM,21
237,Upper East Side South,226,Sunnyside,7:00 PM–10:00 PM,15
238,Upper West Side North,226,Sunnyside,10:00 PM–8:00 AM,38
239,Upper West Side South,226,Sunnyside,8:00 AM–11:00 AM,31
239,Upper West Side South,226,Sunnyside,10:00 PM–8:00 AM,30
246,West Chelsea/Hudson Yards,226,Sunnyside,11:00 AM–4:00 PM,43
246,West Chelsea/Hudson Yards,226,Sunnyside,8:00 AM–11:00 AM,37
249,West Village,226,Sunnyside,4:00 PM–7:00 PM,25
255,Williamsburg (North Side),226,Sunnyside,8:00 AM–11:00 AM,17
255,Williamsburg (North Side),226,Sunnyside,11:00 AM–4:00 PM,20
255,Williamsburg (North Side),226,Sunnyside,10:00 PM–8:00 AM,23
255,Williamsburg (North Side),226,Sunnyside,7:00 PM–10:00 PM,27
255,Williamsburg (North Side),226,Sunnyside,4:00 PM–7:00 PM,22
256,Williamsburg (South Side),226,Sunnyside,10:00 PM–8:00 AM,27
256,Williamsburg (South Side),226,Sunnyside,4:00 PM–7:00 PM,35
256,Williamsburg (South Side),226,Sunnyside,11:00 AM–4:00 PM,28
256,Williamsburg (South Side),226,Sunnyside,8:00 AM–11:00 AM,26
256,Williamsburg (South Side),226,Sunnyside,7:00 PM–10:00 PM,28
262,Yorkville East,226,Sunnyside,7:00 PM–10:00 PM,51
262,Yorkville East,226,Sunnyside,11:00 AM–4:00 PM,33
262,Yorkville East,226,Sunnyside,8:00 AM–11:00 AM,22
263,Yorkville West,226,Sunnyside,11:00 AM–4:00 PM,29
263,Yorkville West,226,Sunnyside,10:00 PM–8:00 AM,25
263,Yorkville West,226,Sunnyside,8:00 AM–11:00 AM,27
263,Yorkville West,226,Sunnyside,4:00 PM–7:00 PM,45
7,Astoria,228,Sunset Park West,4:00 PM–7:00 PM,74
13,Battery Park City,228,Sunset Park West,8:00 AM–11:00 AM,36
13,Battery Park City,228,Sunset Park West,7:00 PM–10:00 PM,54
13,Battery Park City,228,Sunset Park West,10:00 PM–8:00 AM,33
13,Battery Park City,228,Sunset Park West,11:00 AM–4:00 PM,33
13,Battery Park City,228,Sunset Park West,4:00 PM–7:00 PM,121
17,Bedford,228,Sunset Park West,8:00 AM–11:00 AM,34
17,Bedford,228,Sunset Park West,11:00 AM–4:00 PM,39
17,Bedford,228,Sunset Park West,10:00 PM–8:00 AM,32
17,Bedford,228,Sunset Park West,4:00 PM–7:00 PM,35
17,Bedford,228,Sunset Park West,7:00 PM–10:00 PM,32
25,Boerum Hill,228,Sunset Park West,7:00 PM–10:00 PM,23
25,Boerum Hill,228,Sunset Park West,10:00 PM–8:00 AM,37
25,Boerum Hill,228,Sunset Park West,11:00 AM–4:00 PM,26
25,Boerum Hill,228,Sunset Park West,4:00 PM–7:00 PM,26
25,Boerum Hill,228,Sunset Park West,8:00 AM–11:00 AM,20
33,Brooklyn Heights,228,Sunset Park West,4:00 PM–7:00 PM,29
33,Brooklyn Heights,228,Sunset Park West,10:00 PM–8:00 AM,29
33,Brooklyn Heights,228,Sunset Park West,11:00 AM–4:00 PM,55
33,Brooklyn Heights,228,Sunset Park West,7:00 PM–10:00 PM,31
33,Brooklyn Heights,228,Sunset Park West,8:00 AM–11:00 AM,29
34,Brooklyn Navy Yard,228,Sunset Park West,11:00 AM–4:00 PM,44
34,Brooklyn Navy Yard,228,Sunset Park West,8:00 AM–11:00 AM,34
34,Brooklyn Navy Yard,228,Sunset Park West,4:00 PM–7:00 PM,39
34,Brooklyn Navy Yard,228,Sunset Park West,10:00 PM–8:00 AM,25
37,Bushwick South,228,Sunset Park West,4:00 PM–7:00 PM,42
37,Bushwick South,228,Sunset Park West,11:00 AM–4:00 PM,37
37,Bushwick South,228,Sunset Park West,8:00 AM–11:00 AM,35
40,Carroll Gardens,228,Sunset Park West,4:00 PM–7:00 PM,19
40,Carroll Gardens,228,Sunset Park West,7:00 PM–10:00 PM,25
40,Carroll Gardens,228,Sunset Park West,10:00 PM–8:00 AM,18
40,Carroll Gardens,228,Sunset Park West,11:00 AM–4:00 PM,27
40,Carroll Gardens,228,Sunset Park West,8:00 AM–11:00 AM,17
48,Clinton East,228,Sunset Park West,4:00 PM–7:00 PM,110
49,Clinton Hill,228,Sunset Park West,10:00 PM–8:00 AM,28
49,Clinton Hill,228,Sunset Park West,11:00 AM–4:00 PM,33
49,Clinton Hill,228,Sunset Park West,4:00 PM–7:00 PM,34
49,Clinton Hill,228,Sunset Park West,7:00 PM–10:00 PM,41
49,Clinton Hill,228,Sunset Park West,8:00 AM–11:00 AM,30
50,Clinton West,228,Sunset Park West,11:00 AM–4:00 PM,66
52,Cobble Hill,228,Sunset Park West,11:00 AM–4:00 PM,29
52,Cobble Hill,228,Sunset Park West,8:00 AM–11:00 AM,21
52,Cobble Hill,228,Sunset Park West,4:00 PM–7:00 PM,26
52,Cobble Hill,228,Sunset Park West,10:00 PM–8:00 AM,24
54,Columbia Street,228,Sunset Park West,4:00 PM–7:00 PM,31
54,Columbia Street,228,Sunset Park West,10:00 PM–8:00 AM,30
54,Columbia Street,228,Sunset Park West,8:00 AM–11:00 AM,24
54,Columbia Street,228,Sunset Park West,7:00 PM–10:00 PM,29
54,Columbia Street,228,Sunset Park West,11:00 AM–4:00 PM,30
61,Crown Heights North,228,Sunset Park West,4:00 PM–7:00 PM,26
61,Crown Heights North,228,Sunset Park West,8:00 AM–11:00 AM,31
61,Crown Heights North,228,Sunset Park West,7:00 PM–10:00 PM,26
61,Crown Heights North,228,Sunset Park West,11:00 AM–4:00 PM,31
61,Crown Heights North,228,Sunset Park West,10:00 PM–8:00 AM,26
62,Crown Heights South,228,Sunset Park West,10:00 PM–8:00 AM,24
62,Crown Heights South,228,Sunset Park West,11:00 AM–4:00 PM,33
62,Crown Heights South,228,Sunset Park West,8:00 AM–11:00 AM,27
65,Downtown Brooklyn/MetroTech,228,Sunset Park West,10:00 PM–8:00 AM,28
65,Downtown Brooklyn/MetroTech,228,Sunset Park West,4:00 PM–7:00 PM,42
65,Downtown Brooklyn/MetroTech,228,Sunset Park West,11:00 AM–4:00 PM,34
65,Downtown Brooklyn/MetroTech,228,Sunset Park West,7:00 PM–10:00 PM,31
65,Downtown Brooklyn/MetroTech,228,Sunset Park West,8:00 AM–11:00 AM,61
66,DUMBO/Vinegar Hill,228,Sunset Park West,11:00 AM–4:00 PM,42
66,DUMBO/Vinegar Hill,228,Sunset Park West,10:00 PM–8:00 AM,37
66,DUMBO/Vinegar Hill,228,Sunset Park West,8:00 AM–11:00 AM,29
66,DUMBO/Vinegar Hill,228,Sunset Park West,7:00 PM–10:00 PM,30
66,DUMBO/Vinegar Hill,228,Sunset Park West,4:00 PM–7:00 PM,33
79,East Village,228,Sunset Park West,11:00 AM–4:00 PM,46
79,East Village,228,Sunset Park West,4:00 PM–7:00 PM,46
79,East Village,228,Sunset Park West,7:00 PM–10:00 PM,48
80,East Williamsburg,228,Sunset Park West,11:00 AM–4:00 PM,56
80,East Williamsburg,228,Sunset Park West,10:00 PM–8:00 AM,50
80,East Williamsburg,228,Sunset Park West,8:00 AM–11:00 AM,51
87,Financial District North,228,Sunset Park West,11:00 AM–4:00 PM,41
87,Financial District North,228,Sunset Park West,8:00 AM–11:00 AM,77
87,Financial District North,228,Sunset Park West,4:00 PM–7:00 PM,41
87,Financial District North,228,Sunset Park West,10:00 PM–8:00 AM,41
88,Financial District South,228,Sunset Park West,4:00 PM–7:00 PM,41
97,Fort Greene,228,Sunset Park West,10:00 PM–8:00 AM,27
97,Fort Greene,228,Sunset Park West,8:00 AM–11:00 AM,23
97,Fort Greene,228,Sunset Park West,4:00 PM–7:00 PM,34
97,Fort Greene,228,Sunset Park West,11:00 AM–4:00 PM,27
97,Fort Greene,228,Sunset Park West,7:00 PM–10:00 PM,28
106,Gowanus,228,Sunset Park West,11:00 AM–4:00 PM,14
106,Gowanus,228,Sunset Park West,7:00 PM–10:00 PM,16
106,Gowanus,228,Sunset Park West,8:00 AM–11:00 AM,11
106,Gowanus,228,Sunset Park West,10:00 PM–8:00 AM,13
106,Gowanus,228,Sunset Park West,4:00 PM–7:00 PM,15
107,Gramercy,228,Sunset Park West,7:00 PM–10:00 PM,40
107,Gramercy,228,Sunset Park West,4:00 PM–7:00 PM,55
112,Greenpoint,228,Sunset Park West,8:00 AM–11:00 AM,48
112,Greenpoint,228,Sunset Park West,11:00 AM–4:00 PM,54
113,Greenwich Village North,228,Sunset Park West,4:00 PM–7:00 PM,43
113,Greenwich Village North,228,Sunset Park West,11:00 AM–4:00 PM,41
114,Greenwich Village South,228,Sunset Park West,8:00 AM–11:00 AM,51
125,Hudson Sq,228,Sunset Park West,4:00 PM–7:00 PM,72
125,Hudson Sq,228,Sunset Park West,7:00 PM–10:00 PM,43
143,Lincoln Square West,228,Sunset Park West,10:00 PM–8:00 AM,78
143,Lincoln Square West,228,Sunset Park West,8:00 AM–11:00 AM,56
144,Little Italy/NoLiTa,228,Sunset Park West,10:00 PM–8:00 AM,38
144,Little Italy/NoLiTa,228,Sunset Park West,11:00 AM–4:00 PM,34
144,Little Italy/NoLiTa,228,Sunset Park West,8:00 AM–11:00 AM,37
148,Lower East Side,228,Sunset Park West,8:00 AM–11:00 AM,39
148,Lower East Side,228,Sunset Park West,11:00 AM–4:00 PM,41
148,Lower East Side,228,Sunset Park West,10:00 PM–8:00 AM,37
148,Lower East Side,228,Sunset Park West,4:00 PM–7:00 PM,38
148,Lower East Side,228,Sunset Park West,7:00 PM–10:00 PM,31
158,Meatpacking/West Village West,228,Sunset Park West,4:00 PM–7:00 PM,87
164,Midtown South,228,Sunset Park West,4:00 PM–7:00 PM,43
164,Midtown South,228,Sunset Park West,7:00 PM–10:00 PM,52
181,Park Slope,228,Sunset Park West,7:00 PM–10:00 PM,17
181,Park Slope,228,Sunset Park West,10:00 PM–8:00 AM,15
181,Park Slope,228,Sunset Park West,8:00 AM–11:00 AM,18
181,Park Slope,228,Sunset Park West,4:00 PM–7:00 PM,18
181,Park Slope,228,Sunset Park West,11:00 AM–4:00 PM,23
188,Prospect-Lefferts Gardens,228,Sunset Park West,10:00 PM–8:00 AM,32
188,Prospect-Lefferts Gardens,228,Sunset Park West,11:00 AM–4:00 PM,45
188,Prospect-Lefferts Gardens,228,Sunset Park West,8:00 AM–11:00 AM,27
188,Prospect-Lefferts Gardens,228,Sunset Park West,7:00 PM–10:00 PM,25
188,Prospect-Lefferts Gardens,228,Sunset Park West,4:00 PM–7:00 PM,28
189,Prospect Heights,228,Sunset Park West,11:00 AM–4:00 PM,29
189,Prospect Heights,228,Sunset Park West,4:00 PM–7:00 PM,25
189,Prospect Heights,228,Sunset Park West,7:00 PM–10:00 PM,25
189,Prospect Heights,228,Sunset Park West,8:00 AM–11:00 AM,24
189,Prospect Heights,228,Sunset Park West,10:00 PM–8:00 AM,22
190,Prospect Park,228,Sunset Park West,7:00 PM–10:00 PM,20
190,Prospect Park,228,Sunset Park West,11:00 AM–4:00 PM,27
190,Prospect Park,228,Sunset Park West,4:00 PM–7:00 PM,25
190,Prospect Park,228,Sunset Park West,8:00 AM–11:00 AM,23
190,Prospect Park,228,Sunset Park West,10:00 PM–8:00 AM,14
195,Red Hook,228,Sunset Park West,11:00 AM–4:00 PM,23
195,Red Hook,228,Sunset Park West,10:00 PM–8:00 AM,23
195,Red Hook,228,Sunset Park West,7:00 PM–10:00 PM,35
195,Red Hook,228,Sunset Park West,8:00 AM–11:00 AM,17
195,Red Hook,228,Sunset Park West,4:00 PM–7:00 PM,47
211,SoHo,228,Sunset Park West,11:00 AM–4:00 PM,36
225,Stuyvesant Heights,228,Sunset Park West,8:00 AM–11:00 AM,38
225,Stuyvesant Heights,228,Sunset Park West,11:00 AM–4:00 PM,41
225,Stuyvesant Heights,228,Sunset Park West,10:00 PM–8:00 AM,34
225,Stuyvesant Heights,228,Sunset Park West,4:00 PM–7:00 PM,38
225,Stuyvesant Heights,228,Sunset Park West,7:00 PM–10:00 PM,38
226,Sunnyside,228,Sunset Park West,4:00 PM–7:00 PM,59
228,Sunset Park West,228,Sunset Park West,4:00 PM–7:00 PM,14
228,Sunset Park West,228,Sunset Park West,10:00 PM–8:00 AM,2
228,Sunset Park West,228,Sunset Park West,8:00 AM–11:00 AM,12
228,Sunset Park West,228,Sunset Park West,7:00 PM–10:00 PM,17
228,Sunset Park West,228,Sunset Park West,11:00 AM–4:00 PM,21
229,Sutton Place/Turtle Bay North,228,Sunset Park West,11:00 AM–4:00 PM,78
231,TriBeCa/Civic Center,228,Sunset Park West,7:00 PM–10:00 PM,32
231,TriBeCa/Civic Center,228,Sunset Park West,4:00 PM–7:00 PM,47
231,TriBeCa/Civic Center,228,Sunset Park West,8:00 AM–11:00 AM,146
232,Two Bridges/Seward Park,228,Sunset Park West,10:00 PM–8:00 AM,39
232,Two Bridges/Seward Park,228,Sunset Park West,7:00 PM–10:00 PM,43
232,Two Bridges/Seward Park,228,Sunset Park West,11:00 AM–4:00 PM,45
232,Two Bridges/Seward Park,228,Sunset Park West,4:00 PM–7:00 PM,38
232,Two Bridges/Seward Park,228,Sunset Park West,8:00 AM–11:00 AM,38
234,Union Sq,228,Sunset Park West,10:00 PM–8:00 AM,56
234,Union Sq,228,Sunset Park West,11:00 AM–4:00 PM,54
234,Union Sq,228,Sunset Park West,4:00 PM–7:00 PM,37
234,Union Sq,228,Sunset Park West,8:00 AM–11:00 AM,59
249,West Village,228,Sunset Park West,10:00 PM–8:00 AM,51
255,Williamsburg (North Side),228,Sunset Park West,8:00 AM–11:00 AM,37
255,Williamsburg (North Side),228,Sunset Park West,4:00 PM–7:00 PM,75
255,Williamsburg (North Side),228,Sunset Park West,11:00 AM–4:00 PM,46
255,Williamsburg (North Side),228,Sunset Park West,10:00 PM–8:00 AM,44
256,Williamsburg (South Side),228,Sunset Park West,10:00 PM–8:00 AM,38
256,Williamsburg (South Side),228,Sunset Park West,11:00 AM–4:00 PM,53
256,Williamsburg (South Side),228,Sunset Park West,8:00 AM–11:00 AM,39
261,World Trade Center,228,Sunset Park West,11:00 AM–4:00 PM,40
261,World Trade Center,228,Sunset Park West,4:00 PM–7:00 PM,39
4,Alphabet City,229,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,20
4,Alphabet City,229,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,25
4,Alphabet City,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,24
4,Alphabet City,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,23
4,Alphabet City,229,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,22
7,Astoria,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,30
7,Astoria,229,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,27
7,Astoria,229,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,25
7,Astoria,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,23
7,Astoria,229,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,26
8,Astoria Park,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,26
12,Battery Park,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,34
12,Battery Park,229,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,32
13,Battery Park City,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,39
13,Battery Park City,229,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,41
13,Battery Park City,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,39
13,Battery Park City,229,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,40
13,Battery Park City,229,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,37
17,Bedford,229,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,39
17,Bedford,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,47
24,Bloomingdale,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,33
24,Bloomingdale,229,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,33
24,Bloomingdale,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,33
24,Bloomingdale,229,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,34
25,Boerum Hill,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,35
25,Boerum Hill,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,42
33,Brooklyn Heights,229,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,33
33,Brooklyn Heights,229,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,37
33,Brooklyn Heights,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,42
33,Brooklyn Heights,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,32
34,Brooklyn Navy Yard,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,34
40,Carroll Gardens,229,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,45
40,Carroll Gardens,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,43
41,Central Harlem,229,Sutton Place/Turtle Bay North,7:00 PM–10:00 PM,31
41,Central Harlem,229,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,31
41,Central Harlem,229,Sutton Place/Turtle Bay North,10:00 PM–8:00 AM,26
41,Central Harlem,229,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,28
41,Central Harlem,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,26
42,Central Harlem North,229,Sutton Place/Turtle Bay North,8:00 AM–11:00 AM,36
42,Central Harlem North,229,Sutton Place/Turtle Bay North,11:00 AM–4:00 PM,36
