start_zone,end_zone,time_bucket,taxi_win_rate,taxi_median,citi_median,end_taxi_zone_id
Brooklyn Navy Yard,Crown Heights North,4:00 PM–7:00 PM,0.6483,1184,1388,61
Brooklyn Navy Yard,Crown Heights North,7:00 PM–10:00 PM,0.924,872.5,1428.5,61
Brooklyn Navy Yard,Crown Heights North,11:00 AM–4:00 PM,0.7344,942,1276,61
Brooklyn Navy Yard,Downtown Brooklyn/MetroTech,4:00 PM–7:00 PM,0.5425,521.5,554,65
Brooklyn Navy Yard,Downtown Brooklyn/MetroTech,7:00 PM–10:00 PM,0.5283,418,418,65
Brooklyn Navy Yard,Downtown Brooklyn/MetroTech,11:00 AM–4:00 PM,0.6134,476.5,555,65
Brooklyn Navy Yard,Downtown Brooklyn/MetroTech,8:00 AM–11:00 AM,0.6108,502.5,617,65
Brooklyn Navy Yard,Downtown Brooklyn/MetroTech,10:00 PM–8:00 AM,0.7595,407,588.5,65
Brooklyn Navy Yard,DUMBO/Vinegar Hill,4:00 PM–7:00 PM,0.5741,321,409,66
Brooklyn Navy Yard,DUMBO/Vinegar Hill,7:00 PM–10:00 PM,0.7029,294,414,66
Brooklyn Navy Yard,DUMBO/Vinegar Hill,11:00 AM–4:00 PM,0.7032,327,459.5,66
Brooklyn Navy Yard,DUMBO/Vinegar Hill,8:00 AM–11:00 AM,0.57,420.5,458,66
Brooklyn Navy Yard,DUMBO/Vinegar Hill,10:00 PM–8:00 AM,0.6976,312,390,66
Brooklyn Navy Yard,East Chelsea,4:00 PM–7:00 PM,0.6427,1971,2247,68
Brooklyn Navy Yard,East Chelsea,7:00 PM–10:00 PM,0.9881,1293,2189,68
Brooklyn Navy Yard,East Chelsea,11:00 AM–4:00 PM,0.4328,2019,1947,68
Brooklyn Navy Yard,East Chelsea,8:00 AM–11:00 AM,0.7461,1881,2125,68
Brooklyn Navy Yard,East Chelsea,10:00 PM–8:00 AM,0.8572,1158.5,1787,68
Brooklyn Navy Yard,East Village,4:00 PM–7:00 PM,0.8834,958,1398,79
Brooklyn Navy Yard,East Village,7:00 PM–10:00 PM,0.8966,838,1428,79
Brooklyn Navy Yard,East Village,11:00 AM–4:00 PM,0.7966,971,1423,79
Brooklyn Navy Yard,East Village,8:00 AM–11:00 AM,0.8445,1136,1428,79
Brooklyn Navy Yard,East Village,10:00 PM–8:00 AM,0.9537,846,1464,79
Brooklyn Navy Yard,East Williamsburg,4:00 PM–7:00 PM,0.6147,899.5,1061,80
Brooklyn Navy Yard,East Williamsburg,7:00 PM–10:00 PM,0.8617,623,1126.5,80
Brooklyn Navy Yard,East Williamsburg,11:00 AM–4:00 PM,0.5702,1045,1077,80
Brooklyn Navy Yard,East Williamsburg,8:00 AM–11:00 AM,0.3872,1007,884,80
Brooklyn Navy Yard,East Williamsburg,10:00 PM–8:00 AM,0.825,582,850,80
Brooklyn Navy Yard,Financial District North,4:00 PM–7:00 PM,0.7942,886,1312,87
Brooklyn Navy Yard,Financial District North,7:00 PM–10:00 PM,0.9634,793.5,1164.5,87
Brooklyn Navy Yard,Financial District North,11:00 AM–4:00 PM,0.9274,891.5,1438,87
Brooklyn Navy Yard,Financial District North,8:00 AM–11:00 AM,0.8727,1127,1466.5,87
Brooklyn Navy Yard,Financial District North,10:00 PM–8:00 AM,1,820,1531,87
Brooklyn Navy Yard,Financial District South,11:00 AM–4:00 PM,0.894,963,1454.5,88
Brooklyn Navy Yard,Financial District South,8:00 AM–11:00 AM,0.9438,913,1481,88
Brooklyn Navy Yard,Flatiron,4:00 PM–7:00 PM,0.546,1815.5,1825,90
Brooklyn Navy Yard,Flatiron,7:00 PM–10:00 PM,0.8128,1544,2144,90
Brooklyn Navy Yard,Flatiron,11:00 AM–4:00 PM,0.5773,1744,2016,90
Brooklyn Navy Yard,Flatiron,10:00 PM–8:00 AM,0.9942,1092,2e3,90
Brooklyn Navy Yard,Fort Greene,4:00 PM–7:00 PM,0.624,437,546,97
Brooklyn Navy Yard,Fort Greene,7:00 PM–10:00 PM,0.651,362.5,479,97
Brooklyn Navy Yard,Fort Greene,11:00 AM–4:00 PM,0.4747,450,454,97
Brooklyn Navy Yard,Fort Greene,8:00 AM–11:00 AM,0.5793,407.5,508.5,97
Brooklyn Navy Yard,Fort Greene,10:00 PM–8:00 AM,0.7893,337,517.5,97
Brooklyn Navy Yard,Garment District,11:00 AM–4:00 PM,0.1608,2372,1891,100
Brooklyn Navy Yard,Garment District,8:00 AM–11:00 AM,0.6783,1776.5,1946,100
Brooklyn Navy Yard,Gowanus,4:00 PM–7:00 PM,0.5697,1121,1292,106
Brooklyn Navy Yard,Gowanus,7:00 PM–10:00 PM,0.8018,945,1362,106
Brooklyn Navy Yard,Gowanus,11:00 AM–4:00 PM,0.6809,929,1492,106
Brooklyn Navy Yard,Gramercy,4:00 PM–7:00 PM,0.9189,1120,1578,107
Brooklyn Navy Yard,Gramercy,7:00 PM–10:00 PM,0.6807,1214,1435,107
Brooklyn Navy Yard,Gramercy,11:00 AM–4:00 PM,0.7255,1338,1546,107
Brooklyn Navy Yard,Gramercy,8:00 AM–11:00 AM,0.724,1288.5,1829,107
Brooklyn Navy Yard,Greenpoint,4:00 PM–7:00 PM,0.5925,952.5,1072,112
Brooklyn Navy Yard,Greenpoint,7:00 PM–10:00 PM,0.8963,812,1127.5,112
Brooklyn Navy Yard,Greenpoint,11:00 AM–4:00 PM,0.4806,1104,1076,112
Brooklyn Navy Yard,Greenpoint,8:00 AM–11:00 AM,0.4837,975,958,112
Brooklyn Navy Yard,Greenpoint,10:00 PM–8:00 AM,0.7775,823,1018.5,112
Brooklyn Navy Yard,Greenwich Village North,4:00 PM–7:00 PM,0.8081,1207.5,1671,113
Brooklyn Navy Yard,Greenwich Village North,11:00 AM–4:00 PM,0.7983,1120.5,1427,113
Brooklyn Navy Yard,Greenwich Village North,8:00 AM–11:00 AM,0.7437,1225,1626,113
Brooklyn Navy Yard,Greenwich Village South,4:00 PM–7:00 PM,0.791,1007,1404,114
Brooklyn Navy Yard,Greenwich Village South,11:00 AM–4:00 PM,0.9175,997,1623.5,114
Brooklyn Navy Yard,Greenwich Village South,8:00 AM–11:00 AM,0.9481,1108,1669,114
Brooklyn Navy Yard,Hudson Sq,7:00 PM–10:00 PM,0.7626,1009,1355,125
Brooklyn Navy Yard,Hudson Sq,11:00 AM–4:00 PM,0.7852,1081,1425,125
Brooklyn Navy Yard,Hudson Sq,8:00 AM–11:00 AM,0.4342,1274,1287.5,125
Brooklyn Navy Yard,Kips Bay,7:00 PM–10:00 PM,1,931,1442,137
Brooklyn Navy Yard,Kips Bay,8:00 AM–11:00 AM,0.7642,1557,1711,137
Brooklyn Navy Yard,Kips Bay,10:00 PM–8:00 AM,0.981,1100,1681,137
Brooklyn Navy Yard,Little Italy/NoLiTa,4:00 PM–7:00 PM,0.9303,789,1323,144
Brooklyn Navy Yard,Little Italy/NoLiTa,7:00 PM–10:00 PM,0.7744,703.5,1153,144
Brooklyn Navy Yard,Little Italy/NoLiTa,11:00 AM–4:00 PM,0.7996,810.5,1155,144
Brooklyn Navy Yard,Little Italy/NoLiTa,8:00 AM–11:00 AM,0.7561,975.5,1163,144
Brooklyn Navy Yard,Little Italy/NoLiTa,10:00 PM–8:00 AM,1,642.5,1114,144
Brooklyn Navy Yard,Long Island City/Hunters Point,4:00 PM–7:00 PM,0.4037,1520,1453,145
Brooklyn Navy Yard,Long Island City/Hunters Point,7:00 PM–10:00 PM,0.8545,1170,1702.5,145
Brooklyn Navy Yard,Long Island City/Hunters Point,11:00 AM–4:00 PM,0.8265,1240.5,1666.5,145
Brooklyn Navy Yard,Long Island City/Hunters Point,8:00 AM–11:00 AM,0.6663,1344,1595,145
Brooklyn Navy Yard,Long Island City/Hunters Point,10:00 PM–8:00 AM,0.8826,1106.5,1583,145
Brooklyn Navy Yard,Lower East Side,4:00 PM–7:00 PM,0.9273,569.5,1284,148
Brooklyn Navy Yard,Lower East Side,7:00 PM–10:00 PM,0.959,578,1230,148
Brooklyn Navy Yard,Lower East Side,11:00 AM–4:00 PM,0.9638,551,1111.5,148
Brooklyn Navy Yard,Lower East Side,8:00 AM–11:00 AM,0.9354,616,1080,148
Brooklyn Navy Yard,Lower East Side,10:00 PM–8:00 AM,0.9631,508,1020,148
Brooklyn Navy Yard,Meatpacking/West Village West,4:00 PM–7:00 PM,0.7609,1315,1684,158
Brooklyn Navy Yard,Meatpacking/West Village West,7:00 PM–10:00 PM,0.8809,1239,1751,158
Brooklyn Navy Yard,Meatpacking/West Village West,11:00 AM–4:00 PM,0.7157,1431.5,1621,158
Brooklyn Navy Yard,Midtown East,8:00 AM–11:00 AM,0.7643,2216,2690,162
Brooklyn Navy Yard,Midtown South,11:00 AM–4:00 PM,0.6742,1781.5,2106,164
Brooklyn Navy Yard,Midtown South,8:00 AM–11:00 AM,0.561,2003.5,2011.5,164
Brooklyn Navy Yard,Murray Hill,4:00 PM–7:00 PM,0.8414,1460,1877,170
Brooklyn Navy Yard,Murray Hill,11:00 AM–4:00 PM,0.639,1732.5,1884,170
Brooklyn Navy Yard,Murray Hill,8:00 AM–11:00 AM,0.6984,1623.5,1789,170
Brooklyn Navy Yard,Park Slope,4:00 PM–7:00 PM,0.4503,1167,1148,181
Brooklyn Navy Yard,Park Slope,7:00 PM–10:00 PM,0.7832,908,1252,181
Brooklyn Navy Yard,Park Slope,11:00 AM–4:00 PM,0.6363,994,1172,181
Brooklyn Navy Yard,Park Slope,8:00 AM–11:00 AM,0.5579,1012,1060,181
Brooklyn Navy Yard,Park Slope,10:00 PM–8:00 AM,0.6035,843.5,794,181
Brooklyn Navy Yard,Prospect Heights,4:00 PM–7:00 PM,0.5438,934.5,945,189
Brooklyn Navy Yard,Prospect Heights,7:00 PM–10:00 PM,0.7168,714.5,833,189
Brooklyn Navy Yard,Prospect Heights,11:00 AM–4:00 PM,0.7139,747,1053,189
Brooklyn Navy Yard,Prospect Park,4:00 PM–7:00 PM,0.8621,1046,1344,190
Brooklyn Navy Yard,Prospect Park,11:00 AM–4:00 PM,0.8752,937.5,1210.5,190
Brooklyn Navy Yard,Red Hook,4:00 PM–7:00 PM,0.7034,1129,1209,195
Brooklyn Navy Yard,Red Hook,11:00 AM–4:00 PM,0.9712,830,2018.5,195
Brooklyn Navy Yard,Seaport,8:00 AM–11:00 AM,0.8247,858,1224,209
Brooklyn Navy Yard,Seaport,10:00 PM–8:00 AM,1,700,1163,209
Brooklyn Navy Yard,SoHo,4:00 PM–7:00 PM,0.8595,904,1308.5,211
Brooklyn Navy Yard,SoHo,7:00 PM–10:00 PM,1,703.5,1387.5,211
Brooklyn Navy Yard,SoHo,11:00 AM–4:00 PM,0.9055,946,1426.5,211
Brooklyn Navy Yard,SoHo,8:00 AM–11:00 AM,0.9392,1045.5,1415,211
Brooklyn Navy Yard,South Williamsburg,4:00 PM–7:00 PM,0.8174,514,707,217
Brooklyn Navy Yard,South Williamsburg,7:00 PM–10:00 PM,0.8875,324,763,217
Brooklyn Navy Yard,South Williamsburg,11:00 AM–4:00 PM,0.7006,480.5,604.5,217
Brooklyn Navy Yard,South Williamsburg,10:00 PM–8:00 AM,0.8735,263,659,217
Brooklyn Navy Yard,Stuy Town/Peter Cooper Village,7:00 PM–10:00 PM,0.9635,1013,2150.5,224
Brooklyn Navy Yard,Stuyvesant Heights,4:00 PM–7:00 PM,0.5442,1187.5,1226,225
Brooklyn Navy Yard,Stuyvesant Heights,7:00 PM–10:00 PM,0.6127,912,1048,225
Brooklyn Navy Yard,Stuyvesant Heights,11:00 AM–4:00 PM,0.3866,1080,859.5,225
Brooklyn Navy Yard,Stuyvesant Heights,10:00 PM–8:00 AM,0.6572,763.5,899.5,225
Brooklyn Navy Yard,Sunnyside,8:00 AM–11:00 AM,1,1125,1938.5,226
Brooklyn Navy Yard,TriBeCa/Civic Center,4:00 PM–7:00 PM,0.9401,821,1567.5,231
Brooklyn Navy Yard,TriBeCa/Civic Center,7:00 PM–10:00 PM,0.9732,566,1424,231
Brooklyn Navy Yard,TriBeCa/Civic Center,11:00 AM–4:00 PM,0.8805,847.5,1304,231
Brooklyn Navy Yard,TriBeCa/Civic Center,8:00 AM–11:00 AM,0.7391,981,1206.5,231
Brooklyn Navy Yard,TriBeCa/Civic Center,10:00 PM–8:00 AM,0.9306,775,1349,231
Brooklyn Navy Yard,Two Bridges/Seward Park,4:00 PM–7:00 PM,0.8271,783,1101.5,232
Brooklyn Navy Yard,Two Bridges/Seward Park,7:00 PM–10:00 PM,0.9756,576,1037,232
Brooklyn Navy Yard,Two Bridges/Seward Park,11:00 AM–4:00 PM,0.9417,669,1103,232
Brooklyn Navy Yard,Two Bridges/Seward Park,8:00 AM–11:00 AM,0.63,720,1296,232
Brooklyn Navy Yard,Two Bridges/Seward Park,10:00 PM–8:00 AM,1,535.5,1129,232
Brooklyn Navy Yard,UN/Turtle Bay South,4:00 PM–7:00 PM,0.8011,1415.5,2102,233
Brooklyn Navy Yard,UN/Turtle Bay South,8:00 AM–11:00 AM,0.8744,1666,2216,233
Brooklyn Navy Yard,Union Sq,4:00 PM–7:00 PM,0.7864,1536,2037,234
Brooklyn Navy Yard,Union Sq,11:00 AM–4:00 PM,0.6152,1682,1738,234
Brooklyn Navy Yard,Union Sq,8:00 AM–11:00 AM,0.4183,1756.5,1604,234
Brooklyn Navy Yard,Union Sq,10:00 PM–8:00 AM,0.8759,1361,1935,234
Brooklyn Navy Yard,West Chelsea/Hudson Yards,4:00 PM–7:00 PM,0.6625,1670,1940,246
Brooklyn Navy Yard,West Chelsea/Hudson Yards,8:00 AM–11:00 AM,0.7686,1862,2072,246
Brooklyn Navy Yard,West Village,4:00 PM–7:00 PM,0.8004,1280,1862.5,249
Brooklyn Navy Yard,West Village,11:00 AM–4:00 PM,0.8535,1236,1725,249
Brooklyn Navy Yard,West Village,8:00 AM–11:00 AM,0.2582,1804,1562,249
Brooklyn Navy Yard,Williamsburg (North Side),4:00 PM–7:00 PM,0.489,828,809,255
Brooklyn Navy Yard,Williamsburg (North Side),7:00 PM–10:00 PM,0.7173,632,805.5,255
Brooklyn Navy Yard,Williamsburg (North Side),11:00 AM–4:00 PM,0.5117,813,814,255
Brooklyn Navy Yard,Williamsburg (North Side),8:00 AM–11:00 AM,0.6335,767,867.5,255
Brooklyn Navy Yard,Williamsburg (North Side),10:00 PM–8:00 AM,0.874,600,868,255
Brooklyn Navy Yard,Williamsburg (South Side),4:00 PM–7:00 PM,0.3182,676,517,256
Brooklyn Navy Yard,Williamsburg (South Side),7:00 PM–10:00 PM,0.4877,580,526,256
Brooklyn Navy Yard,Williamsburg (South Side),11:00 AM–4:00 PM,0.4405,649,617.5,256
Brooklyn Navy Yard,Williamsburg (South Side),8:00 AM–11:00 AM,0.35,591,540,256
Brooklyn Navy Yard,Williamsburg (South Side),10:00 PM–8:00 AM,0.7397,507,634,256
Brooklyn Navy Yard,World Trade Center,4:00 PM–7:00 PM,0.8257,1079,1424,261
Brooklyn Navy Yard,World Trade Center,7:00 PM–10:00 PM,0.9642,937,1791,261
Brooklyn Navy Yard,World Trade Center,11:00 AM–4:00 PM,0.8138,922,1449,261
Brooklyn Navy Yard,World Trade Center,8:00 AM–11:00 AM,0.8284,923.5,1302,261
Bushwick South,Alphabet City,4:00 PM–7:00 PM,0.724,1732,1914,4
Bushwick South,Alphabet City,10:00 PM–8:00 AM,0.8758,970,1504.5,4
Bushwick South,Battery Park City,8:00 AM–11:00 AM,0.3211,2627,2190,13
Bushwick South,Battery Park City,10:00 PM–8:00 AM,0.7983,1378,1861.5,13
Bushwick South,Bedford,4:00 PM–7:00 PM,0.4538,578,471,17
Bushwick South,Bedford,7:00 PM–10:00 PM,0.4,485,347,17
Bushwick South,Bedford,11:00 AM–4:00 PM,0.3262,589,343.5,17
Bushwick South,Bedford,8:00 AM–11:00 AM,0.3303,552,324,17
Bushwick South,Bedford,10:00 PM–8:00 AM,0.4722,425,380.5,17
Bushwick South,Boerum Hill,4:00 PM–7:00 PM,0.2438,1788.5,1425,25
Bushwick South,Boerum Hill,7:00 PM–10:00 PM,0.6815,1354,1645,25
Bushwick South,Boerum Hill,11:00 AM–4:00 PM,0.4329,1719,1539,25
Bushwick South,Boerum Hill,8:00 AM–11:00 AM,0.1467,1826,1408,25
Bushwick South,Boerum Hill,10:00 PM–8:00 AM,0.8671,1054.5,1589,25
Bushwick South,Brooklyn Heights,4:00 PM–7:00 PM,0.3351,1681,1519.5,33
Bushwick South,Brooklyn Heights,7:00 PM–10:00 PM,0.8425,1130.5,1402,33
Bushwick South,Brooklyn Heights,11:00 AM–4:00 PM,0.5025,1674,1820,33
Bushwick South,Brooklyn Heights,8:00 AM–11:00 AM,0.7637,1589,1967,33
Bushwick South,Brooklyn Heights,10:00 PM–8:00 AM,0.9413,999,1670.5,33
Bushwick South,Brooklyn Navy Yard,4:00 PM–7:00 PM,0.4214,892,858.5,34
Bushwick South,Brooklyn Navy Yard,7:00 PM–10:00 PM,0.4868,638.5,621,34
Bushwick South,Brooklyn Navy Yard,11:00 AM–4:00 PM,0.3988,1046,927.5,34
Bushwick South,Brooklyn Navy Yard,8:00 AM–11:00 AM,0.1383,1247.5,666,34
Bushwick South,Brooklyn Navy Yard,10:00 PM–8:00 AM,0.7823,640,930.5,34
Bushwick South,Chinatown,8:00 AM–11:00 AM,0.2849,2084,1694,45
Bushwick South,Clinton Hill,4:00 PM–7:00 PM,0.6298,1031,1137.5,49
Bushwick South,Clinton Hill,7:00 PM–10:00 PM,0.8706,763,1087.5,49
Bushwick South,Clinton Hill,11:00 AM–4:00 PM,0.6145,955.5,1122,49
Bushwick South,Clinton Hill,8:00 AM–11:00 AM,0.6886,841.5,1069,49
Bushwick South,Clinton Hill,10:00 PM–8:00 AM,0.9367,651,1036,49
Bushwick South,Columbia Street,7:00 PM–10:00 PM,0.8335,1335,1794.5,54
Bushwick South,Crown Heights North,4:00 PM–7:00 PM,0.5265,938,912.5,61
Bushwick South,Crown Heights North,7:00 PM–10:00 PM,0.6583,782.5,918.5,61
Bushwick South,Crown Heights North,11:00 AM–4:00 PM,0.6291,794.5,907,61
Bushwick South,Crown Heights North,8:00 AM–11:00 AM,0.7233,850,1147.5,61
Bushwick South,Crown Heights North,10:00 PM–8:00 AM,0.8759,651.5,995,61
Bushwick South,Downtown Brooklyn/MetroTech,4:00 PM–7:00 PM,0.4797,1442,1384,65
Bushwick South,Downtown Brooklyn/MetroTech,7:00 PM–10:00 PM,0.7114,960,1166,65
Bushwick South,Downtown Brooklyn/MetroTech,11:00 AM–4:00 PM,0.3556,1504,1284.5,65
Bushwick South,Downtown Brooklyn/MetroTech,8:00 AM–11:00 AM,0.3668,1529,1207.5,65
Bushwick South,Downtown Brooklyn/MetroTech,10:00 PM–8:00 AM,0.8337,848.5,1236,65
Bushwick South,DUMBO/Vinegar Hill,4:00 PM–7:00 PM,0.4453,1266,1101,66
Bushwick South,DUMBO/Vinegar Hill,7:00 PM–10:00 PM,0.57,976,1008.5,66
Bushwick South,DUMBO/Vinegar Hill,11:00 AM–4:00 PM,0.3611,1470,1272,66
Bushwick South,DUMBO/Vinegar Hill,8:00 AM–11:00 AM,0.3484,1519,1402,66
Bushwick South,East Chelsea,8:00 AM–11:00 AM,0.1347,3580,2421,68
Bushwick South,East Village,4:00 PM–7:00 PM,0.324,1892.5,1698,79
Bushwick South,East Village,7:00 PM–10:00 PM,0.5568,1480.5,1513,79
Bushwick South,East Village,11:00 AM–4:00 PM,0.1533,1849,1380,79
Bushwick South,East Village,8:00 AM–11:00 AM,0.0538,2034.5,1427,79
Bushwick South,East Village,10:00 PM–8:00 AM,0.8232,1005,1338,79
Bushwick South,East Williamsburg,4:00 PM–7:00 PM,0.282,557,327.5,80
Bushwick South,East Williamsburg,7:00 PM–10:00 PM,0.3944,383,310,80
Bushwick South,East Williamsburg,11:00 AM–4:00 PM,0.2902,566,331,80
Bushwick South,East Williamsburg,8:00 AM–11:00 AM,0.3383,515,362,80
Bushwick South,East Williamsburg,10:00 PM–8:00 AM,0.3877,370,300.5,80
Bushwick South,Financial District North,11:00 AM–4:00 PM,0.532,1573,1647.5,87
Bushwick South,Financial District North,8:00 AM–11:00 AM,0.234,1993,1766,87
Bushwick South,Financial District North,10:00 PM–8:00 AM,0.8397,1269,2092,87
Bushwick South,Fort Greene,4:00 PM–7:00 PM,0.4407,1338.5,1227.5,97
Bushwick South,Fort Greene,7:00 PM–10:00 PM,0.7261,938,1200,97
Bushwick South,Fort Greene,11:00 AM–4:00 PM,0.5139,1254,1282,97
Bushwick South,Fort Greene,8:00 AM–11:00 AM,0.2434,1413.5,976,97
Bushwick South,Fort Greene,10:00 PM–8:00 AM,0.8828,750.5,1200,97
Bushwick South,Garment District,8:00 AM–11:00 AM,0,3453,2357.5,100
Bushwick South,Gramercy,11:00 AM–4:00 PM,0.1576,2072.5,1526,107
Bushwick South,Gramercy,8:00 AM–11:00 AM,0.0338,2709,1656,107
Bushwick South,Gramercy,10:00 PM–8:00 AM,0.8538,1218.5,1728.5,107
Bushwick South,Greenpoint,4:00 PM–7:00 PM,0.5076,890,875.5,112
Bushwick South,Greenpoint,7:00 PM–10:00 PM,0.6182,717.5,782.5,112
Bushwick South,Greenpoint,11:00 AM–4:00 PM,0.4096,1010,902,112
Bushwick South,Greenpoint,8:00 AM–11:00 AM,0.3232,1020.5,820,112
Bushwick South,Greenpoint,10:00 PM–8:00 AM,0.7394,644,813,112
Bushwick South,Greenwich Village North,4:00 PM–7:00 PM,0.2111,2269.5,2000.5,113
Bushwick South,Greenwich Village North,11:00 AM–4:00 PM,0.1985,2162.5,1718.5,113
Bushwick South,Greenwich Village North,8:00 AM–11:00 AM,0.0505,2441.5,1771,113
Bushwick South,Greenwich Village North,10:00 PM–8:00 AM,0.8172,1287,1586,113
Bushwick South,Greenwich Village South,4:00 PM–7:00 PM,0.3056,2127,1677,114
Bushwick South,Greenwich Village South,11:00 AM–4:00 PM,0.2621,2128.5,1644,114
Bushwick South,Hudson Sq,8:00 AM–11:00 AM,0.1109,2185.5,1656,125
Bushwick South,Hudson Sq,10:00 PM–8:00 AM,0.5328,1378.5,1364,125
Bushwick South,Kips Bay,8:00 AM–11:00 AM,0.6079,2397,2431,137
Bushwick South,Little Italy/NoLiTa,4:00 PM–7:00 PM,0.1682,1757,1461.5,144
Bushwick South,Little Italy/NoLiTa,11:00 AM–4:00 PM,0.5158,1675,1760,144
Bushwick South,Little Italy/NoLiTa,8:00 AM–11:00 AM,0.3044,2032,1433,144
Bushwick South,Long Island City/Hunters Point,4:00 PM–7:00 PM,0.6122,1240,1307,145
Bushwick South,Long Island City/Hunters Point,7:00 PM–10:00 PM,0.7564,1068,1183,145
Bushwick South,Long Island City/Hunters Point,8:00 AM–11:00 AM,0.4717,1469,1413,145
Bushwick South,Long Island City/Hunters Point,10:00 PM–8:00 AM,0.7723,1019,1352.5,145
Bushwick South,Long Island City/Queens Plaza,11:00 AM–4:00 PM,0.2759,1973.5,1829,146
Bushwick South,Lower East Side,4:00 PM–7:00 PM,0.2287,1902,1289,148
Bushwick South,Lower East Side,7:00 PM–10:00 PM,0.6567,1076,1191.5,148
Bushwick South,Lower East Side,11:00 AM–4:00 PM,0.3441,1633,1338,148
Bushwick South,Lower East Side,8:00 AM–11:00 AM,0.1296,1935.5,1349.5,148
Bushwick South,Lower East Side,10:00 PM–8:00 AM,0.8091,838,1123,148
Bushwick South,Meatpacking/West Village West,8:00 AM–11:00 AM,0.034,2749,1716,158
Bushwick South,Midtown North,8:00 AM–11:00 AM,0,3595,2549,163
Bushwick South,Midtown South,11:00 AM–4:00 PM,0.0154,3093,1519,164
Bushwick South,Midtown South,8:00 AM–11:00 AM,0.1314,3010,1514,164
Bushwick South,Murray Hill,11:00 AM–4:00 PM,0.2583,2590,2072,170
Bushwick South,Murray Hill,8:00 AM–11:00 AM,0.1313,2524,2155,170
Bushwick South,Murray Hill,10:00 PM–8:00 AM,0.8939,1189,1995.5,170
Bushwick South,Park Slope,4:00 PM–7:00 PM,0.6518,1953,2295,181
Bushwick South,Park Slope,7:00 PM–10:00 PM,0.5604,1379,1472,181
Bushwick South,Park Slope,11:00 AM–4:00 PM,0.644,1651,1929,181
Bushwick South,Park Slope,8:00 AM–11:00 AM,0.692,1723.5,2094,181
Bushwick South,Park Slope,10:00 PM–8:00 AM,0.8621,1197,1669,181
Bushwick South,Penn Station/Madison Sq West,4:00 PM–7:00 PM,0.0964,2660,2151,186
Bushwick South,Penn Station/Madison Sq West,11:00 AM–4:00 PM,0,3584.5,1503,186
Bushwick South,Penn Station/Madison Sq West,8:00 AM–11:00 AM,0.0139,3081,1568,186
Bushwick South,Penn Station/Madison Sq West,10:00 PM–8:00 AM,0.5428,1543,1562.5,186
Bushwick South,Prospect Heights,11:00 AM–4:00 PM,0.7155,1339,1539,189
Bushwick South,Seaport,8:00 AM–11:00 AM,0.0022,2279,1288.5,209
Bushwick South,SoHo,11:00 AM–4:00 PM,0.3962,1621,1572.5,211
Bushwick South,SoHo,10:00 PM–8:00 AM,0.9144,1129,1600,211
Bushwick South,South Williamsburg,4:00 PM–7:00 PM,0.0882,672.5,331,217
Bushwick South,South Williamsburg,7:00 PM–10:00 PM,0.2592,516,340,217
Bushwick South,South Williamsburg,11:00 AM–4:00 PM,0.1094,705.5,331,217
Bushwick South,South Williamsburg,8:00 AM–11:00 AM,0.111,610,261,217
Bushwick South,South Williamsburg,10:00 PM–8:00 AM,0.3548,486,383,217
Bushwick South,Stuyvesant Heights,4:00 PM–7:00 PM,0.6102,421.5,540,225
Bushwick South,Stuyvesant Heights,7:00 PM–10:00 PM,0.5949,404,499,225
Bushwick South,Stuyvesant Heights,11:00 AM–4:00 PM,0.554,398.5,524.5,225
Bushwick South,Stuyvesant Heights,8:00 AM–11:00 AM,0.4567,486.5,400,225
Bushwick South,Stuyvesant Heights,10:00 PM–8:00 AM,0.6051,359,423,225
Bushwick South,Sunnyside,8:00 AM–11:00 AM,0.3688,1492.5,1207,226
Bushwick South,TriBeCa/Civic Center,4:00 PM–7:00 PM,0.3238,1971,1767,231
Bushwick South,TriBeCa/Civic Center,11:00 AM–4:00 PM,0.4433,2065,1783.5,231
Bushwick South,TriBeCa/Civic Center,8:00 AM–11:00 AM,0.037,2333,1496.5,231
Bushwick South,TriBeCa/Civic Center,10:00 PM–8:00 AM,0.8432,1252,1822.5,231
Bushwick South,Two Bridges/Seward Park,4:00 PM–7:00 PM,0.2372,1948.5,1307,232
Bushwick South,Two Bridges/Seward Park,7:00 PM–10:00 PM,0.5283,1172,1157,232
Bushwick South,Two Bridges/Seward Park,11:00 AM–4:00 PM,0.3076,1653.5,1371.5,232
Bushwick South,Two Bridges/Seward Park,8:00 AM–11:00 AM,0.0527,1884,1407,232
Bushwick South,Two Bridges/Seward Park,10:00 PM–8:00 AM,0.8929,779.5,1215,232
Bushwick South,UN/Turtle Bay South,8:00 AM–11:00 AM,0.2847,2539,2219,233
Bushwick South,UN/Turtle Bay South,10:00 PM–8:00 AM,0.98740000000000006,1318,2383,233
Bushwick South,Union Sq,11:00 AM–4:00 PM,0.2103,2316,1971,234
Bushwick South,Union Sq,8:00 AM–11:00 AM,0.0949,2996,2049.5,234
Bushwick South,West Chelsea/Hudson Yards,8:00 AM–11:00 AM,0.1923,2800,2564.5,246
Bushwick South,West Chelsea/Hudson Yards,10:00 PM–8:00 AM,0.9146,1614,2334,246
Bushwick South,Williamsburg (North Side),4:00 PM–7:00 PM,0.3242,893,753.5,255
Bushwick South,Williamsburg (North Side),7:00 PM–10:00 PM,0.4055,786,663,255
Bushwick South,Williamsburg (North Side),11:00 AM–4:00 PM,0.3691,970,788,255
